,thumbnail,title,category,view_count,likes_count,dislikes_count,upload_date,video_length
24,https://i.ytimg.com/vi/FsCqyEnVcWs/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDNE_80vB_HCYHk9-JKNxMAHY9fVw,"ENG)사촌동생이랑 샌드위치 만들고 소품샵 투어,옷방 정리하고 혼자 영화보러가는 일상",mono child,"조회수 850,712회",1.9만개,280개,2019. 7. 14.,24:40
25,https://i.ytimg.com/vi/EHoFOUjeeug/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCWFjPy5_Tjb8WN0b50yHh93sMhOQ,ENG)강아지와 함께한 제주도 힐링여행 vlog,Tú Anh,"조회수 438,121회",1.3만개,132개,최초 공개: 2019. 7. 10.,25:57
26,https://i.ytimg.com/vi/9Q0h7ZEO4PM/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAZqFaZAqghqgysjui3rcEklkdPJg,ENG)구독자분들과 소소한 만남 일상_팬밋업,MERA메라,"조회수 453,143회",1.8만개,186개,2019. 7. 8.,12:35
27,https://i.ytimg.com/vi/Aj86iqtoUYM/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDs3ewoAvmSA6kPCtTDQn0ke9u8GA,"ENG)자취방에서 맛있는 요리하기,소품샵 구경,귀여운 파우치 만드는 소소한 일상",Clara Bonnement,"조회수 1,017,659회",2.2만개,338개,2019. 7. 3.,28:23
28,https://i.ytimg.com/vi/2GyZUEkHXQ8/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBsgE5wL33vkbxKDKw3RghyHBofEw,"ENG)동대문 원단쇼핑도 하고,에코백 만들기 그리고 여행계획 일상",Tú Anh,"조회수 625,853회",1.6만개,225개,2019. 6. 23.,21:42
29,https://i.ytimg.com/vi/OyAsTPd0j3U/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDeAmbOoysIlxDPQ3Obd2ryPy8VRA,"ENG)새로운 취미생활,맛있는 면요리 해먹기 그리고 식물키우는 새로운 나의 일상",Rima Lin,"조회수 799,908회",1.7만개,273개,2019. 6. 15.,24:18
30,https://i.ytimg.com/vi/y4cSjrZZKQI/hqdefault.jpg?sqp=-oaymwEZCNACELwBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAE59LkA48uYU0ryYhe5xnBy6ByZg,"ENG)맥북 구입하고,자취방에서 홈베이킹,집밥,여유로우면서 알찬 일상",Uyen Bui,"조회수 1,063,101회",2.1만개,335개,2019. 6. 4.,27:57
31,https://i.ytimg.com/vi/ux882dcx_7w/hqdefault.jpg?sqp=-oaymwEZCNACELwBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLB_8znto2_GXtqlpAhcm3ksqATIaQ,ENG)완벽한 집순이의 일상 그리고 자취방에서 건강한 집밥해먹기(쿠쿠밥솥),yun yun,"조회수 707,180회",1.6만개,314개,2019. 5. 29.,19:11
32,https://i.ytimg.com/vi/IfO4G4H2qjg/hqdefault.jpg?sqp=-oaymwEZCNACELwBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBuHPPjS4x69LG1tLw5-1vlTCKt1g,ENG)온도 브이로그 Q&A답변,라사,"조회수 492,896회",1.4만개,219개,2019. 5. 27.,14:49
33,https://i.ytimg.com/vi/uv0MpE_EkHQ/hqdefault.jpg?sqp=-oaymwEZCNACELwBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDu66v8a0RKB5elT5jneXfCI4oeaQ,ENG)자취방에서 까눌레 만들기 그리고 혼자 여유롭게 카페가는 일상 (쿠쿠 공기청정기),yun yun,"조회수 782,212회",1.7만개,285개,2019. 5. 22.,20:48
34,https://i.ytimg.com/vi/dq_s8_4CAFI/hqdefault.jpg?sqp=-oaymwEZCNACELwBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCjuczP6mWJquStpLD0hOouaaVl9Q,"ENG)자취방에서 토스트 만들어 먹고,혼자 이케아 쇼핑한 일상",weiting 0214,"조회수 961,934회",2만개,342개,2019. 5. 17.,24:00
35,https://i.ytimg.com/vi/hNWb_cBOqSk/hqdefault.jpg?sqp=-oaymwEZCNACELwBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCAxmZJbtI_7Yz7jHYusj6k-j7MLg,ENG)나의 소중한 자취방 룸투어 ROOM TOUR,인물/블로그,"조회수 936,828회",2.5만개,352개,2019. 5. 12.,20:45
